customer_id,tenure_months,monthly_charges,total_charges,contract_type,tech_support,city,signup_date,region_code,satisfaction,notes,churned
CUS000229,1,$68.76,68.76,Month-to-month,No,City_51,2021-12-20,APAC,3.0,free text note number 229 about this particular customer,1
CUS000230,41,$47.65,1953.65,Month-to-month,Yes,City_19,2021-11-23,APAC,4.0,free text note number 230 about this particular customer,1
CUS000231,54,$65.48,3535.92,Month-to-month,no,City_53,2022-04-14,APAC,5.0,free text note number 231 about this particular customer,1
CUS000232,53,$96.05,5090.65,Month-to-month,No,City_30,2020-08-15,APAC,1.0,free text note number 232 about this particular customer,1
CUS000233,58,$79.15,4590.7,Month-to-month,no,City_41,2022-04-21,APAC,4.0,free text note number 233 about this particular customer,1
CUS000234,46,$82.62,3800.52,Two year,Yes,City_69,2020-07-03,APAC,5.0,free text note number 234 about this particular customer,1
CUS000235,10,$78.90,789.0,Month-to-month, Yes ,City_49,2023-11-15,APAC,,free text note number 235 about this particular customer,1
CUS000236,61,$71.48,4360.28,One year,Yes,City_54,2023-11-29,APAC,1.0,free text note number 236 about this particular customer,0
CUS000237,30,$66.82,2004.6,One year,no,City_36,2020-10-28,APAC,1.0,free text note number 237 about this particular customer,1
CUS000238,61,$62.30,3800.3,Month-to-month,no,City_48,2020-09-18,APAC,3.0,free text note number 238 about this particular customer,1
CUS000239,58,$88.98,,Month-to-month,Yes,City_48,2022-10-19,APAC,5.0,free text note number 239 about this particular customer,1
CUS000240,69,$42.89,2959.41,Two year,no,City_10,2022-07-22,APAC,2.0,free text note number 240 about this particular customer,0
CUS000241,2,$103.52,207.04,Month-to-month,No,City_36,2021-11-04,APAC,,free text note number 241 about this particular customer,1
CUS000242,62,$70.85,4392.7,Month-to-month,No,City_21,2023-06-05,APAC,4.0,free text note number 242 about this particular customer,1
CUS000243,45,$51.28,2307.6,Month-to-month,Yes,City_72,2020-12-19,APAC,1.0,free text note number 243 about this particular customer,1
CUS000244,35,$57.77,2021.95,One year,No,City_23,2023-09-02,APAC,4.0,free text note number 244 about this particular customer,0
CUS000245,57,$53.08,3025.56,Month-to-month,Yes,City_9,2020-03-13,APAC,3.0,free text note number 245 about this particular customer,1
CUS000246,68,$74.01,5032.68,Month-to-month,No,City_72,2023-08-30,APAC,2.0,free text note number 246 about this particular customer,0
CUS000247,37,$52.05,1925.85,One year,No,City_69,2022-07-04,APAC,4.0,free text note number 247 about this particular customer,1
CUS000248,7,$98.55,689.85,One year,no,City_68,2020-03-26,APAC,4.0,free text note number 248 about this particular customer,1
CUS000249,52,$50.46,2623.92,One year,no,City_59,2020-10-02,APAC,4.0,free text note number 249 about this particular customer,0
CUS000250,17,$15.00,255.0,Month-to-month,No,City_36,2023-12-24,APAC,3.0,free text note number 250 about this particular customer,1
CUS000251,17,$51.73,,Month-to-month,No,City_0,2022-05-23,APAC,2.0,free text note number 251 about this particular customer,1
CUS000252,14,$19.79,277.06,Month-to-month,no,City_30,2022-04-18,APAC,1.0,free text note number 252 about this particular customer,1
CUS000253,15,$69.00,1035.0,Month-to-month, Yes ,City_57,2021-10-06,APAC,2.0,free text note number 253 about this particular customer,1
CUS000254,65,$96.48,6271.2,One year,Yes,City_25,2023-03-05,APAC,3.0,free text note number 254 about this particular customer,1
CUS000255,26,$86.19,2240.94,Month-to-month,No,City_29,2021-08-31,APAC,3.0,free text note number 255 about this particular customer,1
CUS000256,8,$36.56,292.48,Two year,Yes,City_74,2020-08-14,APAC,1.0,free text note number 256 about this particular customer,1
CUS000257,13,$50.94,662.22,Month-to-month, Yes ,City_40,2023-08-24,APAC,5.0,free text note number 257 about this particular customer,1
CUS000258,29,$114.47,,Two year,Yes,City_21,2020-10-18,APAC,2.0,free text note number 258 about this particular customer,1
CUS000259,25,$77.96,1949.0,One year,no,City_41,2020-05-14,APAC,1.0,free text note number 259 about this particular customer,1
CUS000260,23,$70.10,1612.3,Two year,no,City_70,2023-07-25,APAC,2.0,free text note number 260 about this particular customer,1
CUS000261,68,$96.40,6555.2,Two year,No,City_58,2022-04-21,APAC,3.0,free text note number 261 about this particular customer,1
CUS000262,62,$131.32,8141.84,Month-to-month,No,City_42,2022-11-25,APAC,4.0,free text note number 262 about this particular customer,1
CUS000263,41,$102.41,4198.81,Two year,No,City_38,2021-09-13,APAC,1.0,free text note number 263 about this particular customer,1
CUS000264,71,$73.49,5217.79,Month-to-month,No,City_62,2023-01-06,APAC,2.0,free text note number 264 about this particular customer,1
CUS000265,25,$78.87,,One year,No,City_50,2020-08-15,APAC,1.0,free text note number 265 about this particular customer,1
CUS000266,10,$85.43,854.3,Two year, Yes ,City_67,2023-01-08,APAC,3.0,free text note number 266 about this particular customer,1
CUS000267,20,$54.68,1093.6,One year,No,City_17,2021-08-15,APAC,,free text note number 267 about this particular customer,1
CUS000268,7,$43.53,304.71,One year,no,City_47,2023-11-06,APAC,5.0,free text note number 268 about this particular customer,1
CUS000269,68,$71.31,4849.08,Month-to-month,No,City_5,2023-07-24,APAC,5.0,free text note number 269 about this particular customer,1
CUS000270,16,$46.32,741.12,One year,No,City_50,2022-05-15,APAC,,free text note number 270 about this particular customer,1
CUS000271,32,$68.46,2190.72,Month-to-month, Yes ,City_53,2020-10-24,APAC,2.0,free text note number 271 about this particular customer,1
CUS000272,15,$72.40,1086.0,Month-to-month,Yes,City_13,2022-07-06,APAC,4.0,free text note number 272 about this particular customer,1
CUS000273,70,$128.53,8997.1,Month-to-month, Yes ,City_79,2022-10-16,APAC,3.0,free text note number 273 about this particular customer,1
CUS000274,12,$48.72,,Two year, Yes ,City_56,2023-12-06,APAC,3.0,free text note number 274 about this particular customer,1
CUS000275,37,$66.96,2477.52,One year,no,City_6,2021-02-06,APAC,5.0,free text note number 275 about this particular customer,1
CUS000276,68,$65.89,4480.52,One year,No,City_76,2022-05-31,APAC,4.0,free text note number 276 about this particular customer,0
CUS000277,38,$80.93,3075.34,Month-to-month,No,City_72,2022-02-17,APAC,4.0,free text note number 277 about this particular customer,1
CUS000278,64,$96.17,6154.88,Month-to-month, Yes ,City_1,2022-10-12,APAC,3.0,free text note number 278 about this particular customer,1
CUS000279,64,$57.74,,Two year,No,City_30,2022-04-06,APAC,,free text note number 279 about this particular customer,0
CUS000280,55,$49.47,2720.85,Month-to-month,no,City_52,2020-06-26,APAC,4.0,free text note number 280 about this particular customer,1
CUS000281,53,$28.98,1535.94,Two year,no,City_52,2020-04-17,APAC,4.0,free text note number 281 about this particular customer,0
CUS000282,41,$46.84,1920.44,Month-to-month,no,City_40,2023-01-08,APAC,5.0,free text note number 282 about this particular customer,1
CUS000283,42,$83.41,3503.22,Month-to-month,No,City_21,2023-04-27,APAC,,free text note number 283 about this particular customer,1
CUS000284,60,$71.14,4268.4,Month-to-month,No,City_75,2024-01-30,APAC,2.0,free text note number 284 about this particular customer,1
CUS000285,31,$44.61,1382.91,Month-to-month,Yes,City_55,2021-07-21,APAC,3.0,free text note number 285 about this particular customer,1
CUS000286,68,$60.68,4126.24,Month-to-month,Yes,City_16,2020-09-21,APAC,,free text note number 286 about this particular customer,1
CUS000287,63,$70.79,4459.77,Month-to-month,Yes,City_34,2020-11-10,APAC,4.0,free text note number 287 about this particular customer,1
CUS000288,27,$82.59,2229.93,One year,no,City_1,2020-06-24,APAC,5.0,free text note number 288 about this particular customer,1
CUS000289,30,$55.17,1655.1,Month-to-month,No,City_63,2020-11-07,APAC,3.0,free text note number 289 about this particular customer,1
CUS000290,51,$63.74,,Month-to-month, Yes ,City_0,2021-11-07,APAC,,free text note number 290 about this particular customer,1
CUS000291,66,$24.54,1619.64,Month-to-month,Yes,City_22,2024-01-17,APAC,3.0,free text note number 291 about this particular customer,0
CUS000292,7,$41.22,288.54,Month-to-month,Yes,City_17,2020-12-13,APAC,5.0,free text note number 292 about this particular customer,1
CUS000293,5,$110.44,552.2,Month-to-month,no,City_26,2023-11-15,APAC,,free text note number 293 about this particular customer,1
CUS000294,18,$15.30,275.4,Month-to-month,No,City_36,2021-05-25,APAC,4.0,free text note number 294 about this particular customer,1
CUS000295,31,$61.55,1908.05,One year,Yes,City_50,2021-12-04,APAC,3.0,free text note number 295 about this particular customer,1
CUS000296,12,$75.48,905.76,Month-to-month,no,City_12,2023-06-28,APAC,3.0,free text note number 296 about this particular customer,1
CUS000297,37,$60.64,2243.68,Month-to-month,Yes,City_8,2021-02-10,APAC,2.0,free text note number 297 about this particular customer,1
CUS000298,39,$49.80,1942.2,One year, Yes ,City_2,2023-07-17,APAC,1.0,free text note number 298 about this particular customer,1
CUS000299,68,$68.47,4655.96,Month-to-month,Yes,City_78,2022-11-28,APAC,,free text note number 299 about this particular customer,1
CUS000300,53,$69.88,3703.64,Two year,no,City_10,2020-12-01,APAC,4.0,free text note number 300 about this particular customer,0
CUS000301,18,$67.95,1223.1,One year,No,City_48,2020-03-20,APAC,1.0,free text note number 301 about this particular customer,1
CUS000302,56,$23.06,1291.36,Month-to-month, Yes ,City_70,2020-01-30,APAC,4.0,free text note number 302 about this particular customer,1
CUS000303,58,$66.31,3845.98,Month-to-month,Yes,City_77,2023-07-12,APAC,2.0,free text note number 303 about this particular customer,1
CUS000304,49,$48.62,2382.38,One year, Yes ,City_33,2020-07-24,APAC,5.0,free text note number 304 about this particular customer,0
CUS000305,49,$56.31,2759.19,Month-to-month,No,City_14,2020-01-09,APAC,3.0,free text note number 305 about this particular customer,1
CUS000306,23,$75.67,1740.41,One year,No,City_52,2023-04-06,APAC,1.0,free text note number 306 about this particular customer,1
CUS000307,51,$86.02,4387.02,Two year,No,City_56,2020-03-15,APAC,4.0,free text note number 307 about this particular customer,0
CUS000308,10,$92.42,924.2,One year,No,City_44,2022-04-05,APAC,,free text note number 308 about this particular customer,1
CUS000309,45,$57.59,2591.55,Month-to-month,No,City_16,2021-05-16,APAC,4.0,free text note number 309 about this particular customer,1
CUS000310,66,$93.10,6144.6,Two year,No,City_70,2022-08-14,APAC,,free text note number 310 about this particular customer,0
CUS000311,69,$99.34,6854.46,Month-to-month,Yes,City_6,2021-11-15,APAC,2.0,free text note number 311 about this particular customer,0
CUS000312,22,$98.42,2165.24,Month-to-month,Yes,City_39,2022-06-14,APAC,3.0,free text note number 312 about this particular customer,1
CUS000313,24,$104.74,2513.76,Month-to-month,no,City_35,2020-01-08,APAC,5.0,free text note number 313 about this particular customer,1
CUS000314,44,$66.36,2919.84,One year,No,City_43,2021-10-24,APAC,3.0,free text note number 314 about this particular customer,1
CUS000315,29,$65.65,1903.85,Two year,No,City_37,2021-03-04,APAC,2.0,free text note number 315 about this particular customer,1
CUS000316,52,$90.63,4712.76,One year,No,City_36,2023-04-01,APAC,3.0,free text note number 316 about this particular customer,1
CUS000317,15,$35.84,537.6,Month-to-month, Yes ,City_44,2024-01-15,APAC,3.0,free text note number 317 about this particular customer,1
CUS000318,12,$75.24,902.88,Two year,Yes,City_22,2021-06-18,APAC,4.0,free text note number 318 about this particular customer,1
CUS000319,4,$56.74,226.96,Month-to-month, Yes ,City_37,2023-03-06,APAC,5.0,free text note number 319 about this particular customer,1
CUS000320,34,$60.78,2066.52,Month-to-month,Yes,City_51,2020-11-20,APAC,4.0,free text note number 320 about this particular customer,1
CUS000321,16,$26.46,423.36,One year,No,City_15,2020-03-28,APAC,4.0,free text note number 321 about this particular customer,1
CUS000322,22,$47.74,1050.28,Month-to-month, Yes ,City_64,2022-12-28,APAC,4.0,free text note number 322 about this particular customer,1
CUS000323,65,$69.49,4516.85,Month-to-month,Yes,City_54,2023-08-08,APAC,,free text note number 323 about this particular customer,1
CUS000324,58,$92.21,5348.18,One year,no,City_51,2023-09-01,APAC,3.0,free text note number 324 about this particular customer,0
CUS000325,60,$94.75,,One year,Yes,City_21,2021-11-29,APAC,3.0,free text note number 325 about this particular customer,0
CUS000326,43,$67.99,2923.57,Two year,Yes,City_76,2023-09-01,APAC,,free text note number 326 about this particular customer,1
CUS000327,8,$65.27,522.16,Month-to-month,No,City_23,2024-01-23,APAC,5.0,free text note number 327 about this particular customer,1
CUS000328,54,$49.23,2658.42,Two year,No,City_64,2020-06-26,APAC,4.0,free text note number 328 about this particular customer,0
CUS000329,43,$80.06,3442.58,One year,Yes,City_62,2021-04-26,APAC,5.0,free text note number 329 about this particular customer,0
CUS000330,65,$63.81,4147.65,Month-to-month, Yes ,City_79,2020-04-11,APAC,4.0,free text note number 330 about this particular customer,1
CUS000331,35,$85.15,2980.25,Month-to-month,Yes,City_54,2021-04-09,APAC,3.0,free text note number 331 about this particular customer,1
CUS000332,13,$113.79,1479.27,One year,Yes,City_73,2021-02-27,APAC,4.0,free text note number 332 about this particular customer,1
CUS000333,43,$69.19,2975.17,Month-to-month,No,City_58,2022-10-15,APAC,2.0,free text note number 333 about this particular customer,1
CUS000334,33,$32.57,1074.81,Month-to-month,No,City_38,2023-08-28,APAC,1.0,free text note number 334 about this particular customer,1
CUS000335,47,$48.48,2278.56,Two year,Yes,City_73,2022-01-02,APAC,3.0,free text note number 335 about this particular customer,0
CUS000336,27,$33.55,905.85,Month-to-month,Yes,City_47,2020-03-13,APAC,5.0,free text note number 336 about this particular customer,1
CUS000337,22,$40.07,881.54,Month-to-month,Yes,City_68,2021-02-18,APAC,2.0,free text note number 337 about this particular customer,1
CUS000338,9,$102.63,923.67,Month-to-month,Yes,City_3,2022-05-29,APAC,1.0,free text note number 338 about this particular customer,1
CUS000339,69,$75.67,5221.23,Two year,No,City_17,2022-02-25,APAC,2.0,free text note number 339 about this particular customer,0
CUS000340,54,$32.00,1728.0,One year,No,City_33,2022-05-01,APAC,5.0,free text note number 340 about this particular customer,0
CUS000341,34,$86.34,2935.56,Month-to-month,no,City_78,2022-08-13,APAC,5.0,free text note number 341 about this particular customer,1
CUS000342,17,$101.51,1725.67,Two year,No,City_39,2024-01-24,APAC,3.0,free text note number 342 about this particular customer,1
CUS000343,45,$61.00,2745.0,Month-to-month,No,City_41,2021-04-13,APAC,,free text note number 343 about this particular customer,1
CUS000344,30,$53.10,1593.0,One year,Yes,City_19,2022-11-05,APAC,3.0,free text note number 344 about this particular customer,0
CUS000345,46,$61.57,2832.22,Month-to-month,Yes,City_44,2023-05-21,APAC,4.0,free text note number 345 about this particular customer,1
CUS000346,7,$77.12,539.84,One year, Yes ,City_78,2024-01-06,APAC,4.0,free text note number 346 about this particular customer,1
CUS000347,14,$86.00,1204.0,One year,No,City_22,2023-01-28,APAC,3.0,free text note number 347 about this particular customer,1
